Date & Time,Usage [kW]
2/2/2023 14:00,-5.988114444
2/2/2023 15:00,-8.616463333
2/2/2023 16:00,-6.611195
2/2/2023 17:00,-0.016356389
2/2/2023 18:00,-0.089356944
2/2/2023 19:00,-0.153016111
2/2/2023 20:00,-0.0169075
2/2/2023 21:00,-0.016902778
2/2/2023 22:00,-0.141643056
2/2/2023 23:00,-0.01707
2/3/2023 0:00,-0.017098889
2/3/2023 1:00,-0.017123056
2/3/2023 2:00,-0.017135556
2/3/2023 3:00,-0.017177778
2/3/2023 4:00,-0.017148611
2/3/2023 5:00,-4.464322778
2/3/2023 6:00,-4.792368889
2/3/2023 7:00,-3.103916111
2/3/2023 8:00,-0.154228889
2/3/2023 9:00,0.210756111
2/3/2023 10:00,0.277637222
2/3/2023 11:00,0.027528611
2/3/2023 12:00,-1.476864444
2/3/2023 13:00,0.081510278
2/3/2023 14:00,0.122160556
2/3/2023 15:00,0.101809722
2/3/2023 16:00,0.049358333
2/3/2023 17:00,-0.016975
2/3/2023 18:00,-0.017035556
2/3/2023 19:00,-0.017089722
2/3/2023 20:00,-0.017025556
2/3/2023 21:00,-0.016999167
2/3/2023 22:00,-0.016991111
2/3/2023 23:00,-0.017039167
2/4/2023 0:00,-0.017058333
2/4/2023 1:00,-0.017148056
2/4/2023 2:00,-0.017203333
2/4/2023 3:00,-0.017266389
2/4/2023 4:00,-0.017265833
2/4/2023 5:00,-0.0172
2/4/2023 6:00,-0.017135278
2/4/2023 7:00,0.0262525
2/4/2023 8:00,0.126756667
2/4/2023 9:00,0.032644444
2/4/2023 10:00,0.0521725
2/4/2023 11:00,0.101256944
2/4/2023 12:00,0.068798333
2/4/2023 13:00,0.004896111
2/4/2023 14:00,0.087688889
2/4/2023 15:00,0.068437778
2/4/2023 16:00,0.066027778
2/4/2023 17:00,-0.01486
2/4/2023 18:00,-0.0170425
2/4/2023 19:00,-0.017136389
2/4/2023 20:00,-0.017126389
2/4/2023 21:00,-0.017122778
2/4/2023 22:00,-0.017129444
2/4/2023 23:00,-0.017173611
2/5/2023 0:00,-0.017199444
2/5/2023 1:00,-0.017246667
2/5/2023 2:00,-0.017288333
2/5/2023 3:00,-0.017286389
2/5/2023 4:00,-0.017245278
2/5/2023 5:00,-0.017209444
2/5/2023 6:00,-0.017178056
2/5/2023 7:00,-0.009186389
2/5/2023 8:00,0.073233056
2/5/2023 9:00,0.011018056
2/5/2023 10:00,-0.000247778
2/5/2023 11:00,-0.057219444
2/5/2023 12:00,-0.015836111
2/5/2023 13:00,-0.050927778
2/5/2023 14:00,0.308906389
2/5/2023 15:00,0.282846389
2/5/2023 16:00,0.239323611
2/5/2023 17:00,-0.005664167
2/5/2023 18:00,-0.016948056
2/5/2023 19:00,-0.017071667
2/5/2023 20:00,-0.017095833
2/5/2023 21:00,-0.017159444
2/5/2023 22:00,-0.017235833
2/5/2023 23:00,-0.017436944
2/6/2023 0:00,-0.017429444
2/6/2023 1:00,-0.01748
2/6/2023 2:00,-0.017428333
2/6/2023 3:00,-0.017419167
2/6/2023 4:00,-0.017414722
2/6/2023 5:00,-0.289752778
2/6/2023 6:00,-1.356661667
2/6/2023 7:00,-3.2673425
2/6/2023 8:00,-0.229810556
2/6/2023 9:00,-0.01572
2/6/2023 10:00,-2.577593889
2/6/2023 11:00,-2.501086111
2/6/2023 12:00,-1.862478611
2/6/2023 13:00,-3.535936389
2/6/2023 14:00,-0.004826667
2/6/2023 15:00,0.047791111
2/6/2023 16:00,0.037945556
2/6/2023 17:00,-0.006739722
2/6/2023 18:00,-0.0169775
2/6/2023 19:00,-0.017138333
2/6/2023 20:00,-0.017196111
2/6/2023 21:00,-0.017164167
2/6/2023 22:00,-0.017213333
2/6/2023 23:00,-0.017197222
2/7/2023 0:00,-0.01731
2/7/2023 1:00,-0.017321111
2/7/2023 2:00,-0.017365
2/7/2023 3:00,-0.017393611
2/7/2023 4:00,-0.017353056
2/7/2023 5:00,-4.196994722
2/7/2023 6:00,-6.592920556
2/7/2023 7:00,-1.896497222
2/7/2023 8:00,-0.034160556
2/7/2023 9:00,-0.060431389
2/7/2023 10:00,-0.022263889
2/7/2023 11:00,-0.093195278
2/7/2023 12:00,-0.145988333
2/7/2023 13:00,-2.966605278
2/7/2023 14:00,-4.5329275
2/7/2023 15:00,-1.028339722
2/7/2023 16:00,0.036561667
2/7/2023 17:00,-0.012806667
2/7/2023 18:00,-0.016923611
2/7/2023 19:00,-0.016975
2/7/2023 20:00,-0.017043056
2/7/2023 21:00,-0.259439444
2/7/2023 22:00,-0.017065833
2/7/2023 23:00,-0.017064167
2/8/2023 0:00,-0.017101944
2/8/2023 1:00,-0.017165833
2/8/2023 2:00,-0.017228333
2/8/2023 3:00,-0.017274167
2/8/2023 4:00,-0.017219167
2/8/2023 5:00,-4.558787222
2/8/2023 6:00,-5.099024444
2/8/2023 7:00,-2.574433333
2/8/2023 8:00,-0.103257778
2/8/2023 9:00,0.007228333
2/8/2023 10:00,-0.090677778
2/8/2023 11:00,0.012652222
2/8/2023 12:00,-0.434609722
2/8/2023 13:00,-0.089241111
2/8/2023 14:00,-0.016428889
2/8/2023 15:00,0.058936944
2/8/2023 16:00,0.029406389
2/8/2023 17:00,-0.014194722
2/8/2023 18:00,-0.016994444
2/8/2023 19:00,-0.017108056
2/8/2023 20:00,-0.017145556
2/8/2023 21:00,-0.017120278
2/8/2023 22:00,-0.017191944
2/8/2023 23:00,-0.017237778
2/9/2023 0:00,-0.017205833
2/9/2023 1:00,-0.017295278
2/9/2023 2:00,-0.017315
2/9/2023 3:00,-0.017326389
2/9/2023 4:00,-0.017300833
2/9/2023 5:00,-1.4891125
2/9/2023 6:00,-5.426901111
2/9/2023 7:00,-2.930435556
2/9/2023 8:00,-0.103795833
2/9/2023 9:00,-0.008098333
2/9/2023 10:00,-0.010888333
2/9/2023 11:00,-0.030139722
2/9/2023 12:00,-0.143606111
2/9/2023 13:00,-4.650493611
2/9/2023 14:00,-6.565332222
2/9/2023 15:00,-4.474531111
2/9/2023 16:00,0.030637222
2/9/2023 17:00,-0.054864167
2/9/2023 18:00,-0.016769722
2/9/2023 19:00,-0.076686944
2/9/2023 20:00,-0.016979722
2/9/2023 21:00,-0.067543056
2/9/2023 22:00,-0.016986389
2/9/2023 23:00,-0.072193889
2/10/2023 0:00,-0.017064167
2/10/2023 1:00,-0.074378889
2/10/2023 2:00,-0.01713
2/10/2023 3:00,-0.061413056
2/10/2023 4:00,-0.056811944
2/10/2023 5:00,-3.716621944
2/10/2023 6:00,-4.958492222
2/10/2023 7:00,-3.316865
2/10/2023 8:00,-0.159880278
2/10/2023 9:00,-0.000340833
2/10/2023 10:00,-0.039967778
2/10/2023 11:00,0.020505278
2/10/2023 12:00,-0.018975833
2/10/2023 13:00,-0.051761389
2/10/2023 14:00,0.0226
2/10/2023 15:00,0.061716944
2/10/2023 16:00,0.065409722
2/10/2023 17:00,-0.002588611
2/10/2023 18:00,-0.016886389
2/10/2023 19:00,-0.016983611
2/10/2023 20:00,-0.017010833
2/10/2023 21:00,-0.016950833
2/10/2023 22:00,-0.016967222
2/10/2023 23:00,-0.017009167
2/11/2023 0:00,-0.016999444
2/11/2023 1:00,-0.017051389
2/11/2023 2:00,-0.017109167
2/11/2023 3:00,-0.017046667
2/11/2023 4:00,-0.017138056
2/11/2023 5:00,-0.017104722
2/11/2023 6:00,-0.017065833
2/11/2023 7:00,0.039543889
2/11/2023 8:00,0.131792778
2/11/2023 9:00,0.020268611
2/11/2023 10:00,0.025031944
2/11/2023 11:00,-0.010848056
2/11/2023 12:00,0.072735
2/11/2023 13:00,0.616930278
2/11/2023 14:00,0.554329167
2/11/2023 15:00,0.244119444
2/11/2023 16:00,0.044375278
2/11/2023 17:00,0.013534444
2/11/2023 18:00,-0.017022222
2/11/2023 19:00,-0.017161111
2/11/2023 20:00,-0.0171475
2/11/2023 21:00,-0.017173056
2/11/2023 22:00,-0.017225833
2/11/2023 23:00,-0.017281944
2/12/2023 0:00,-0.017330833
2/12/2023 1:00,-0.017405278
2/12/2023 2:00,-0.01742
2/12/2023 3:00,-0.017453333
2/12/2023 4:00,-0.017491667
2/12/2023 5:00,-0.017458611
2/12/2023 6:00,-0.017394167
2/12/2023 7:00,0.045203889
2/12/2023 8:00,0.116054167
2/12/2023 9:00,0.76915
2/12/2023 10:00,1.4297725
2/12/2023 11:00,1.963398611
2/12/2023 12:00,2.066582222
2/12/2023 13:00,1.877435556
2/12/2023 14:00,1.019118889
2/12/2023 15:00,0.108905556
2/12/2023 16:00,0.030796111
2/12/2023 17:00,-0.012474444
2/12/2023 18:00,-0.0170125
2/12/2023 19:00,-0.017076944
2/12/2023 20:00,-0.017143333
2/12/2023 21:00,-0.017173889
2/12/2023 22:00,-0.017224167
2/12/2023 23:00,-0.017316667
2/13/2023 0:00,-0.017307222
2/13/2023 1:00,-0.017430278
2/13/2023 2:00,-0.017419167
2/13/2023 3:00,-0.017456944
2/13/2023 4:00,-0.017426389
2/13/2023 5:00,-0.417361944
2/13/2023 6:00,-2.581664444
2/13/2023 7:00,-4.159986944
2/13/2023 8:00,-0.774413889
2/13/2023 9:00,-0.092273056
2/13/2023 10:00,-0.148432778
2/13/2023 11:00,-2.378292778
2/13/2023 12:00,-3.8462
2/13/2023 13:00,-3.370635833
2/13/2023 14:00,-7.449773889
2/13/2023 15:00,-1.301286111
2/13/2023 16:00,-1.363303611
2/13/2023 17:00,-1.383778611
2/13/2023 18:00,-1.515245278
2/13/2023 19:00,-1.418350556
2/13/2023 20:00,-1.419815
2/13/2023 21:00,-1.417216389
2/13/2023 22:00,-2.060037222
2/13/2023 23:00,-0.971370556
2/14/2023 0:00,-1.484590278
2/14/2023 1:00,-0.445875
2/14/2023 2:00,-0.018164167
2/14/2023 3:00,-0.018154167
2/14/2023 4:00,-0.058684722
2/14/2023 5:00,-4.66099
2/14/2023 6:00,-4.800107778
2/14/2023 7:00,-3.425761667
2/14/2023 8:00,-1.384753056
2/14/2023 9:00,-0.302359444
2/14/2023 10:00,-3.457381944
2/14/2023 11:00,-3.242860833
2/14/2023 12:00,-6.359262222
2/14/2023 13:00,-6.485892222
2/14/2023 14:00,-6.529778889
2/14/2023 15:00,-4.065504167
2/14/2023 16:00,-0.4987475
2/14/2023 17:00,-0.005708056
2/14/2023 18:00,-0.018379167
2/14/2023 19:00,-0.0184425
2/14/2023 20:00,-0.018460278
2/14/2023 21:00,-0.018479444
2/14/2023 22:00,-0.262915278
2/14/2023 23:00,-0.018574722
2/15/2023 0:00,-0.086272222
2/15/2023 1:00,-0.018792222
2/15/2023 2:00,-0.018611389
2/15/2023 3:00,-0.018704444
2/15/2023 4:00,-0.018654722
2/15/2023 5:00,-4.604155278
2/15/2023 6:00,-4.743973333
2/15/2023 7:00,-3.274406111
2/15/2023 8:00,-1.468671944
2/15/2023 9:00,-0.440568611
2/15/2023 10:00,0.011931111
2/15/2023 11:00,-0.019640556
2/15/2023 12:00,-0.016686111
2/15/2023 13:00,0.033356111
2/15/2023 14:00,0.125859167
2/15/2023 15:00,-0.020409444
2/15/2023 16:00,-0.039307778
2/15/2023 17:00,-0.012321111
2/15/2023 18:00,-0.018118611
2/15/2023 19:00,-0.018236111
2/15/2023 20:00,-0.018426944
2/15/2023 21:00,-0.018484444
2/15/2023 22:00,-0.018471389
2/15/2023 23:00,-0.018509167
2/16/2023 0:00,-0.018513889
2/16/2023 1:00,-0.018595278
2/16/2023 2:00,-0.018649167
2/16/2023 3:00,-0.018603056
2/16/2023 4:00,-0.018542222
2/16/2023 5:00,-3.571241667
2/16/2023 6:00,-4.894934444
2/16/2023 7:00,-3.106086389
2/16/2023 8:00,-1.316279722
2/16/2023 9:00,-1.070192222
2/16/2023 10:00,-4.259405556
2/16/2023 11:00,-4.103386389
2/16/2023 12:00,-5.027192222
2/16/2023 13:00,-3.907700278
2/16/2023 14:00,-3.257293333
2/16/2023 15:00,-4.562779722
2/16/2023 16:00,0.072920278
2/16/2023 17:00,-0.010358611
2/16/2023 18:00,-0.018493889
2/16/2023 19:00,-0.018639444
2/16/2023 20:00,-0.018555278
2/16/2023 21:00,-0.2616775
2/16/2023 22:00,-0.018408333
2/16/2023 23:00,-0.018494167
2/17/2023 0:00,-0.018526111
2/17/2023 1:00,-0.018589722
2/17/2023 2:00,-0.018673056
2/17/2023 3:00,-0.018695833
2/17/2023 4:00,-0.018659444
2/17/2023 5:00,-4.311554722
2/17/2023 6:00,-4.885450556
2/17/2023 7:00,-3.637080278
2/17/2023 8:00,-1.457472778
2/17/2023 9:00,-0.266885278
2/17/2023 10:00,-0.603758056
2/17/2023 11:00,-3.101513889
2/17/2023 12:00,-0.704304444
2/17/2023 13:00,-4.875025556
2/17/2023 14:00,-4.662765
2/17/2023 15:00,-0.0560275
2/17/2023 16:00,0.089435278
2/17/2023 17:00,-0.857649722
2/17/2023 18:00,-0.58966
2/17/2023 19:00,-0.017978611
2/17/2023 20:00,-0.018097222
2/17/2023 21:00,-0.01815
2/17/2023 22:00,-0.018161111
2/17/2023 23:00,-0.327941944
2/18/2023 0:00,-0.018206944
2/18/2023 1:00,-0.018241111
2/18/2023 2:00,-0.0183625
2/18/2023 3:00,-0.018376111
2/18/2023 4:00,-0.018404167
2/18/2023 5:00,-0.018343333
2/18/2023 6:00,-0.018296944
2/18/2023 7:00,0.027228611
2/18/2023 8:00,0.112050278
2/18/2023 9:00,-0.013412778
2/18/2023 10:00,-0.042607222
2/18/2023 11:00,-0.0552325
2/18/2023 12:00,-0.024235
2/18/2023 13:00,-0.075849444
2/18/2023 14:00,0.187891389
2/18/2023 15:00,0.516541111
2/18/2023 16:00,0.227730556
2/18/2023 17:00,0.020008611
2/18/2023 18:00,-0.0179075
2/18/2023 19:00,-0.018073889
2/18/2023 20:00,-0.018174167
2/18/2023 21:00,-0.018204444
2/18/2023 22:00,-0.018309167
2/18/2023 23:00,-0.018449722
2/19/2023 0:00,-0.018491389
2/19/2023 1:00,-0.018587222
2/19/2023 2:00,-0.018556111
2/19/2023 3:00,-0.018567222
2/19/2023 4:00,-0.018603611
2/19/2023 5:00,-0.018528611
2/19/2023 6:00,-0.018441944
2/19/2023 7:00,0.016201111
2/19/2023 8:00,0.094570278
2/19/2023 9:00,0.961331667
2/19/2023 10:00,1.533906667
2/19/2023 11:00,2.028420833
2/19/2023 12:00,2.114642778
2/19/2023 13:00,1.7281975
2/19/2023 14:00,1.022937222
2/19/2023 15:00,0.306158889
2/19/2023 16:00,0.111725278
2/19/2023 17:00,0.0022575
2/19/2023 18:00,-0.017931667
2/19/2023 19:00,-0.018052778
2/19/2023 20:00,-0.018143056
2/19/2023 21:00,-0.018154722
2/19/2023 22:00,-0.018278611
2/19/2023 23:00,-0.0183875
2/20/2023 0:00,-0.01839
2/20/2023 1:00,-0.018525833
2/20/2023 2:00,-0.018572222
2/20/2023 3:00,-0.018606389
2/20/2023 4:00,-0.018580556
2/20/2023 5:00,-0.018463333
2/20/2023 6:00,-0.018221389
2/20/2023 7:00,0.049781667
2/20/2023 8:00,0.128429167
2/20/2023 9:00,0.940358333
2/20/2023 10:00,1.30088
2/20/2023 11:00,1.626468611
2/20/2023 12:00,1.723603889
2/20/2023 13:00,1.493036111
2/20/2023 14:00,1.043203333
2/20/2023 15:00,0.217765278
2/20/2023 16:00,0.088936389
2/20/2023 17:00,0.000219167
2/20/2023 18:00,-0.018098611
2/20/2023 19:00,-0.018246667
2/20/2023 20:00,-0.01824
2/20/2023 21:00,-0.0181275
2/20/2023 22:00,-0.018196944
2/20/2023 23:00,-0.018335
2/21/2023 0:00,-0.018382778
2/21/2023 1:00,-0.018346389
2/21/2023 2:00,-0.018397778
2/21/2023 3:00,-0.018428056
2/21/2023 4:00,-0.018335556
2/21/2023 5:00,-0.281182222
2/21/2023 6:00,-4.484775833
2/21/2023 7:00,-2.531315278
2/21/2023 8:00,-0.041028333
2/21/2023 9:00,0.031662222
2/21/2023 10:00,-0.049838056
2/21/2023 11:00,-0.0556675
2/21/2023 12:00,-0.107464167
2/21/2023 13:00,-0.109098889
2/21/2023 14:00,-0.129058611
2/21/2023 15:00,-0.766278611
2/21/2023 16:00,0.0594725
2/21/2023 17:00,-0.009044167
2/21/2023 18:00,-0.017006944
2/21/2023 19:00,-0.017416111
2/21/2023 20:00,-0.184496389
2/21/2023 21:00,-0.017411111
2/21/2023 22:00,-0.017174444
2/21/2023 23:00,-0.01719
2/22/2023 0:00,-0.017243611
2/22/2023 1:00,-0.0171825
2/22/2023 2:00,-0.017228889
2/22/2023 3:00,-0.201509167
2/22/2023 4:00,-0.017210833
2/22/2023 5:00,-3.83126
2/22/2023 6:00,-4.859999444
2/22/2023 7:00,-4.518471944
2/22/2023 8:00,-1.573236944
2/22/2023 9:00,-0.813101111
2/22/2023 10:00,-0.027549722
2/22/2023 11:00,-0.024255
2/22/2023 12:00,-0.015446111
2/22/2023 13:00,-2.885409167
2/22/2023 14:00,-4.680277778
2/22/2023 15:00,-6.250013333
2/22/2023 16:00,0.097943889
2/22/2023 17:00,0.030397778
2/22/2023 18:00,-0.018118611
2/22/2023 19:00,-0.018213056
2/22/2023 20:00,-0.212773333
2/22/2023 21:00,-0.018291667
2/22/2023 22:00,-0.018324722
2/22/2023 23:00,-0.018379167
2/23/2023 0:00,-0.0183225
2/23/2023 1:00,-0.018416667
2/23/2023 2:00,-0.018458333
2/23/2023 3:00,-0.052769444
2/23/2023 4:00,-0.524705
2/23/2023 5:00,-4.353971667
2/23/2023 6:00,-4.772383333
2/23/2023 7:00,-3.468528889
2/23/2023 8:00,-0.192705556
2/23/2023 9:00,-0.031665278
2/23/2023 10:00,-4.964202222
2/23/2023 11:00,-5.77917
2/23/2023 12:00,-6.071804444
2/23/2023 13:00,-3.629328889
2/23/2023 14:00,-2.413286111
2/23/2023 15:00,0.0579875
2/23/2023 16:00,0.057343333
2/23/2023 17:00,0.010592778
2/23/2023 18:00,-0.018341111
2/23/2023 19:00,-0.018435278
2/23/2023 20:00,-0.018801944
2/23/2023 21:00,-0.018458611
2/23/2023 22:00,-0.018532222
2/23/2023 23:00,-0.018646111
2/24/2023 0:00,-0.018612222
2/24/2023 1:00,-0.018725278
2/24/2023 2:00,-0.018694167
2/24/2023 3:00,-0.01878
2/24/2023 4:00,-0.018792222
2/24/2023 5:00,-3.705631389
2/24/2023 6:00,-5.702488889
2/24/2023 7:00,-3.7008825
2/24/2023 8:00,-0.246433611
2/24/2023 9:00,0.091344167
2/24/2023 10:00,0.005204444
2/24/2023 11:00,-0.115813611
2/24/2023 12:00,-1.113213611
2/24/2023 13:00,-0.161027778
2/24/2023 14:00,-0.061741111
2/24/2023 15:00,-0.086580278
2/24/2023 16:00,-1.029708611
2/24/2023 17:00,-0.68173
2/24/2023 18:00,-0.018317222
2/24/2023 19:00,-0.018481944
2/24/2023 20:00,-0.018618056
2/24/2023 21:00,-0.018588611
2/24/2023 22:00,-0.018639722
2/24/2023 23:00,-0.018598056
2/25/2023 0:00,-0.258283889
2/25/2023 1:00,-0.018627222
2/25/2023 2:00,-0.018722778
2/25/2023 3:00,-0.018748889
2/25/2023 4:00,-0.018797222
2/25/2023 5:00,-0.01884
2/25/2023 6:00,-0.018774167
2/25/2023 7:00,0.057414722
2/25/2023 8:00,0.128668056
2/25/2023 9:00,0.123353333
2/25/2023 10:00,0.000413056
2/25/2023 11:00,-0.103736389
2/25/2023 12:00,-0.072275556
2/25/2023 13:00,-0.04945
2/25/2023 14:00,0.117217222
2/25/2023 15:00,0.0971325
2/25/2023 16:00,0.110345833
2/25/2023 17:00,0.004263056
2/25/2023 18:00,-0.018339444
2/25/2023 19:00,-0.018408056
2/25/2023 20:00,-0.018504444
2/25/2023 21:00,-0.018465556
2/25/2023 22:00,-0.018620278
2/25/2023 23:00,-0.018716944
2/26/2023 0:00,-0.018674167
2/26/2023 1:00,-0.01873
2/26/2023 2:00,-0.018749444
2/26/2023 3:00,-0.018738333
2/26/2023 4:00,-0.018723056
2/26/2023 5:00,-0.018696111
2/26/2023 6:00,-0.018611111
2/26/2023 7:00,0.000070278
2/26/2023 8:00,0.094076667
2/26/2023 9:00,0.085095278
2/26/2023 10:00,0.017028333
2/26/2023 11:00,0.116815
2/26/2023 12:00,0.131231111
2/26/2023 13:00,0.082490556
2/26/2023 14:00,0.033125833
2/26/2023 15:00,0.029979722
2/26/2023 16:00,0.067618056
2/26/2023 17:00,-0.009791667
2/26/2023 18:00,-0.018184167
2/26/2023 19:00,-0.018277778
2/26/2023 20:00,-0.018415278
2/26/2023 21:00,-0.018526944
2/26/2023 22:00,-0.018609167
2/26/2023 23:00,-0.018669722
2/27/2023 0:00,-0.0187675
2/27/2023 1:00,-0.018861667
2/27/2023 2:00,-0.018876389
2/27/2023 3:00,-0.018872222
2/27/2023 4:00,-0.018780278
2/27/2023 5:00,-0.018618056
2/27/2023 6:00,-0.018384722
2/27/2023 7:00,-0.1520175
2/27/2023 8:00,-0.286499167
2/27/2023 9:00,-0.708101111
2/27/2023 10:00,-6.492906667
2/27/2023 11:00,-6.764725556
2/27/2023 12:00,-3.9979275
2/27/2023 13:00,-5.000755
2/27/2023 14:00,-1.728855556
2/27/2023 15:00,0.0910075
2/27/2023 16:00,0.085828611
2/27/2023 17:00,-0.003731944
2/27/2023 18:00,-0.017940833
2/27/2023 19:00,-0.018046389
2/27/2023 20:00,-0.018163056
2/27/2023 21:00,-0.018122222
2/27/2023 22:00,-0.018266111
2/27/2023 23:00,-0.018384167
2/28/2023 0:00,-0.018335
2/28/2023 1:00,-0.018404167
2/28/2023 2:00,-0.018423889
2/28/2023 3:00,-0.018481111
2/28/2023 4:00,-0.018380556
2/28/2023 5:00,-3.86226
2/28/2023 6:00,-4.853941111
2/28/2023 7:00,-3.776973889
2/28/2023 8:00,-0.671800833
2/28/2023 9:00,0.115930278
2/28/2023 10:00,-4.431091111
2/28/2023 11:00,-6.903158889
2/28/2023 12:00,-6.517517778
2/28/2023 13:00,-2.476535
2/28/2023 14:00,-2.809576389
2/28/2023 15:00,0.087890833
2/28/2023 16:00,0.038149722
2/28/2023 17:00,-0.016793056
2/28/2023 18:00,-0.015634167
2/28/2023 19:00,-0.05563
2/28/2023 20:00,-0.018176111
2/28/2023 21:00,-0.018202778
2/28/2023 22:00,-0.008978611
2/28/2023 23:00,-0.018319167
3/1/2023 0:00,-0.014454444
3/1/2023 1:00,-0.018507778
3/1/2023 2:00,-0.018439722
3/1/2023 3:00,-0.018446111
3/1/2023 4:00,-0.018411944
3/1/2023 5:00,-4.708045
3/1/2023 6:00,-4.784924444
3/1/2023 7:00,-4.002425556
3/1/2023 8:00,-1.443748889
3/1/2023 9:00,0.020231667
3/1/2023 10:00,-1.859690556
3/1/2023 11:00,-1.921947778
3/1/2023 12:00,0.124261944
3/1/2023 13:00,-2.837396111
3/1/2023 14:00,-7.116782222
3/1/2023 15:00,-8.479017778
3/1/2023 16:00,-1.534958611
3/1/2023 17:00,-0.003975278
3/1/2023 18:00,-0.018056667
3/1/2023 19:00,-0.018330278
3/1/2023 20:00,-0.246894167
3/1/2023 21:00,-0.018298333
3/1/2023 22:00,-0.0183775
3/1/2023 23:00,-0.018279722
3/2/2023 0:00,-0.102628056
3/2/2023 1:00,-0.045528889
3/2/2023 2:00,-0.018181944
3/2/2023 3:00,-0.123430833
3/2/2023 4:00,-0.018110833
3/2/2023 5:00,-4.606361667
3/2/2023 6:00,-4.813407778
3/2/2023 7:00,-4.686857778
3/2/2023 8:00,-1.396906389
3/2/2023 9:00,-0.095855833
3/2/2023 10:00,-6.648347778
3/2/2023 11:00,-5.344406667
3/2/2023 12:00,-2.404128056
3/2/2023 13:00,-4.159674722
3/2/2023 14:00,-1.139861667
3/2/2023 15:00,0.044172222
3/2/2023 16:00,0.119818056
3/2/2023 17:00,0.019521389
3/2/2023 18:00,-0.017816111
3/2/2023 19:00,-0.017875833
3/2/2023 20:00,-0.017958889
3/2/2023 21:00,-0.018020833
3/2/2023 22:00,-0.018061389
3/2/2023 23:00,-0.018067778
3/3/2023 0:00,-0.018161111
3/3/2023 1:00,-0.018261389
3/3/2023 2:00,-0.018303056
3/3/2023 3:00,-0.018335833
3/3/2023 4:00,-0.018308889
3/3/2023 5:00,-3.901991389
3/3/2023 6:00,-4.85774
3/3/2023 7:00,-3.587033889
3/3/2023 8:00,-0.098452222
3/3/2023 9:00,0.130989722
3/3/2023 10:00,-1.850418333
3/3/2023 11:00,-0.919756944
3/3/2023 12:00,-0.081277222
3/3/2023 13:00,-0.054388889
3/3/2023 14:00,-0.041448889
3/3/2023 15:00,0.055199444
3/3/2023 16:00,0.096836389
3/3/2023 17:00,0.049408889
3/3/2023 18:00,-0.017845556
3/3/2023 19:00,-0.017994167
3/3/2023 20:00,-0.018096667
3/3/2023 21:00,-0.018068056
3/3/2023 22:00,-0.018126667
3/3/2023 23:00,-0.018195278
3/4/2023 0:00,-0.018163889
3/4/2023 1:00,-0.018238611
3/4/2023 2:00,-0.018311667
3/4/2023 3:00,-0.018331667
3/4/2023 4:00,-0.018333611
3/4/2023 5:00,-0.018252778
3/4/2023 6:00,-0.010680833
3/4/2023 7:00,0.058315556
3/4/2023 8:00,0.095359444
3/4/2023 9:00,-0.012931667
3/4/2023 10:00,-0.047888333
3/4/2023 11:00,0.0222
3/4/2023 12:00,1.488779722
3/4/2023 13:00,2.071596111
3/4/2023 14:00,1.044604722
3/4/2023 15:00,0.240715833
3/4/2023 16:00,0.073950556
3/4/2023 17:00,0.008270556
3/4/2023 18:00,-0.016823333
3/4/2023 19:00,-0.016956667
3/4/2023 20:00,-0.017024722
3/4/2023 21:00,-0.017010556
3/4/2023 22:00,-0.017059167
3/4/2023 23:00,-0.017133056
3/5/2023 0:00,-0.017104722
3/5/2023 1:00,-0.017162778
3/5/2023 2:00,-0.017204722
3/5/2023 3:00,-0.017243889
3/5/2023 4:00,-0.017233056
3/5/2023 5:00,-0.017227778
3/5/2023 6:00,-0.01713
3/5/2023 7:00,0.063906111
3/5/2023 8:00,0.277220833
3/5/2023 9:00,0.817855833
3/5/2023 10:00,1.522791667
3/5/2023 11:00,2.138453611
3/5/2023 12:00,1.956908889
3/5/2023 13:00,1.592888056
3/5/2023 14:00,1.624306944
3/5/2023 15:00,0.337138056
3/5/2023 16:00,0.114080833
3/5/2023 17:00,0.014852222
3/5/2023 18:00,-0.01676
3/5/2023 19:00,-0.016856389
3/5/2023 20:00,-0.016942222
3/5/2023 21:00,-0.016931944
3/5/2023 22:00,-0.017078611
3/5/2023 23:00,-0.017217778
3/6/2023 0:00,-0.0172525
3/6/2023 1:00,-0.017330556
3/6/2023 2:00,-0.017400278
3/6/2023 3:00,-0.017463333
3/6/2023 4:00,-0.017346389
3/6/2023 5:00,-0.371840556
3/6/2023 6:00,-2.551003056
3/6/2023 7:00,-3.074798889
3/6/2023 8:00,-1.196815
3/6/2023 9:00,-0.2117475
3/6/2023 10:00,-2.223157778
3/6/2023 11:00,-4.347543056
3/6/2023 12:00,-5.348412222
3/6/2023 13:00,-6.240454444
3/6/2023 14:00,-4.4731725
3/6/2023 15:00,-6.515678889
3/6/2023 16:00,-6.559778333
3/6/2023 17:00,-1.003532778
3/6/2023 18:00,-0.01746
3/6/2023 19:00,-0.017735833
3/6/2023 20:00,-0.0175075
3/6/2023 21:00,-0.017446944
3/6/2023 22:00,-0.017509444
3/6/2023 23:00,-0.017561389
3/7/2023 0:00,-0.017563889
3/7/2023 1:00,-0.017666944
3/7/2023 2:00,-0.017694167
3/7/2023 3:00,-0.017733611
3/7/2023 4:00,-0.01771
3/7/2023 5:00,-4.318888333
3/7/2023 6:00,-4.956823889
3/7/2023 7:00,-2.682788333
3/7/2023 8:00,-0.068986667
3/7/2023 9:00,-0.067461111
